"","GO","GO-perm","PERMANOVA","BETADISPER","KS.original","WS.original","DHT"
"1",0.632838047078508,0.635,0.591,0.654,0.756583367144405,0.693554151808911,0.733
"2",0.920639001701042,0.909,0.545,0.925,0.831043149869256,0.78511715888338,0.857
"3",0.966018923144847,0.961,0.337,0.973,0.961939273498348,0.99043149391873,0.999
"4",0.917989415927327,0.917,0.593,0.917,0.841961085140732,0.920190500457146,0.97
"5",0.327379328846784,0.345,0.155,0.284,0.354382902693631,0.491115287455134,0.433
"6",0.279620917862063,0.286,0.368,0.324,0.211531678397203,0.261979970119437,0.188
"7",0.387457547173585,0.395,0.625,0.39,0.672544416983366,0.686018585911097,0.477
"8",0.990423834140482,0.988,0.828,0.993,0.904387171441903,0.850309302841577,0.959
"9",0.424275776879645,0.435,0.994,0.419,0.559021243070116,0.487014861333566,0.548
"10",0.681500444357627,0.685,0.844,0.702,0.813341388535148,0.694444273003547,0.8
"11",0.212575550310279,0.213,0.041,0.211,0.209594322651986,0.241741803377218,0.267
"12",0.131487668203758,0.127,0.451,0.135,0.105844126988992,0.13872453898873,0.177
"13",0.443650452013166,0.443,0.096,0.444,0.410144914116538,0.325851782949319,0.399
"14",0.805912293980849,0.8,0.331,0.822,0.762943492267492,0.813741913803874,0.887
"15",0.0646931755991675,0.056,0.545,0.067,0.120272741429677,0.126065533933328,0.145
"16",0.490351312368426,0.486,0.96,0.518,0.535304496681644,0.409389454646349,0.5
"17",0.33583312483378,0.335,0.212,0.344,0.432331737123195,0.401500213140333,0.477
"18",0.757452859126199,0.755,0.706,0.773,0.994055580163084,0.985311400322064,0.913
"19",0.179612626817724,0.175,0.49,0.183,0.321311277524637,0.261832713137622,0.301
"20",0.644116342135259,0.642,0.84,0.627,0.962944328635685,0.981909825637185,0.66
"21",0.965175469310152,0.971,0.984,0.971,0.981812649487783,0.984920007004562,0.997
"22",0.0591243427270456,0.064,0.104,0.074,0.075814594723648,0.105975801068594,0.089
"23",0.822469107315457,0.823,0.577,0.811,0.605724671945276,0.67996264035109,0.69
"24",0.538724956486511,0.536,0.918,0.576,0.57283364804807,0.574889228978085,0.501
"25",0.990083371150855,0.988,0.554,0.99,0.948760969753233,0.94441025659645,0.997
"26",0.891560522139961,0.884,0.804,0.911,0.839326015253609,0.85168434561488,0.946
"27",0.676592211086442,0.666,0.937,0.666,0.698402195217947,0.809232988470594,0.65
"28",0.297376756200314,0.293,0.307,0.285,0.318315785915016,0.24090342726526,0.286
"29",0.419911568753474,0.395,0.697,0.365,0.34044507064168,0.542188455583762,0.385
"30",0.0629355090837436,0.07,0.748,0.08,0.0292009268719757,0.0492037001528498,0.027
"31",0.47208128826736,0.48,0.311,0.459,0.555759948362335,0.509227103040285,0.587
"32",0.853002408993751,0.857,0.282,0.862,0.935543038423474,0.906827039480666,0.952
"33",0.0944705291797865,0.104,0.602,0.084,0.962029336260485,0.50076627244322,0.214
"34",0.361122170861736,0.348,0.388,0.302,0.0987043308636892,0.142202147234056,0.11
"35",0.490980915280115,0.505,0.367,0.519,0.490511793733281,0.556833739473572,0.5
"36",0.644049585241608,0.664,0.765,0.623,0.50353685335806,0.518238751643566,0.598
"37",0.999343878573443,0.999,0.33,0.999,0.906168649564165,0.843547605323446,0.952
"38",0.593802996054908,0.64,0.587,0.574,0.446850864154354,0.494833623397836,0.558
"39",0.933509496285031,0.939,0.993,0.923,0.87006939808674,0.823409584948438,0.946
"40",0.773153387960021,0.785,0.45,0.785,0.521784276022167,0.491446011203026,0.645
"41",0.982493256073186,0.976,0.741,0.974,0.908814087307606,0.944738502638953,0.987
"42",0.319985012739693,0.321,0.866,0.334,0.643426069236468,0.869204053278686,0.378
"43",0.316408791573829,0.339,0.024,0.302,0.278124997700196,0.30871458227776,0.302
