"","GO","GO-perm","PERMANOVA","BETADISPER","KS.original","WS.original","DHT"
"1",0.291811054292422,0.312,0.238,0.214,0.142977150864958,0.176572528767519,0.229
"2",0.953274986538861,0.952,0.121,0.898,0.23293277611344,0.586143708860191,0.325
"3",0.979642817540632,0.98,0.662,0.952,0.935949469264135,0.971761263540194,0.973
"4",0.816582166156229,0.813,0.795,0.851,0.790880503607375,0.842956007329394,0.927
"5",0.0894840897750651,0.085,0.019,0.081,0.183224208975466,0.0921418181078262,0.167
"6",0.473333921180092,0.482,0.882,0.365,0.683250624738398,0.874537013820033,0.37
"7",0.28670607989397,0.278,0.498,0.364,0.164162419129724,0.193782162784277,0.193
"8",0.898459201313287,0.901,0.286,0.917,0.94137601226976,0.853954222934162,0.916
"9",0.439541781741151,0.466,0.287,0.418,0.449147639156422,0.47612385330162,0.546
"10",0.405707439316322,0.402,0.352,0.337,0.0910738044902657,0.240122275327443,0.112
"11",0.200414080002018,0.216,0.622,0.209,0.292318382677229,0.191195711703777,0.248
"12",0.977392132573999,0.973,0.013,0.952,0.829203268978338,0.806418829714099,0.903
"13",0.260164277098384,0.271,0.071,0.33,0.162642922415568,0.181481777286824,0.121
"14",0.40072608331995,0.425,0.04,0.473,0.91827634534092,0.621283919413457,0.658
"15",0.442844206683659,0.429,0.84,0.574,0.649251406630735,0.528054492466315,0.539
"16",0.933915716454323,0.927,0.351,0.948,0.770902302631309,0.872212756417397,0.836
"17",0.148584295017468,0.136,0.037,0.144,0.0786179085335805,0.395494905927652,0.111
"18",0.21441131333835,0.218,0.849,0.204,0.688632015428166,0.356996415013128,0.333
"19",0.954821963407392,0.956,0.875,0.965,0.901444349405048,0.879883357832066,0.975
"20",0.827511368594196,0.815,0.549,0.819,0.899326410758092,0.795653562219576,0.943
"21",0.467448806743513,0.485,0.439,0.489,0.645951974203251,0.780806941299142,0.679
"22",0.100679368319801,0.12,0.875,0.098,0.0579149632024323,0.152440309685044,0.095
"23",0.926977622181548,0.952,0.169,0.916,0.726780698939702,0.822643124635486,0.903
"24",0.808618197771731,0.81,0.067,0.916,0.897801097504935,0.927515431340538,0.755
"25",0.700227003483448,0.73,0.058,0.77,0.601795114607223,0.600821408718333,0.659
"26",0.767039571259231,0.761,0.275,0.796,0.81967989257444,0.819286067430777,0.812
"27",0.344819563202219,0.355,0.535,0.349,0.494345216149939,0.470235579978814,0.584
"28",0.99084104664654,0.988,0.948,0.944,0.346492530559207,0.39499910524938,0.408
"29",0.639798216251337,0.643,0.064,0.631,0.828756474640541,0.789502528220161,0.857
"30",0.730281101242662,0.728,0.76,0.713,0.736215012174935,0.777310800543366,0.808
"31",0.238492784611692,0.225,0.717,0.236,0.336946555284548,0.240818491080793,0.298
"32",0.329955220646897,0.309,0.739,0.277,0.130483153582647,0.352972689202093,0.15
"33",0.913359997305719,0.914,0.388,0.88,0.634362857317895,0.711325777044684,0.701
"34",0.996382336115864,0.995,0.905,0.955,0.815540768835233,0.922966101297628,0.766
"35",0.334989545321599,0.346,0.921,0.4,0.468719564975458,0.308139347604864,0.357
"36",0.935119335110402,0.933,0.597,0.938,0.859643545694245,0.843092084318295,0.93
"37",0.591169925474071,0.617,0.077,0.584,0.856488534731495,0.830240695479768,0.89
"38",0.394452578288548,0.393,0.463,0.35,0.635422188204484,0.598195712320559,0.59
"39",0.147772959868901,0.158,0.558,0.166,0.210058599188863,0.109099102755513,0.157
"40",0.715773119505473,0.723,0.259,0.627,0.140518530603753,0.159243805968721,0.136
"41",0.373763253229205,0.372,0.398,0.407,0.201321331671183,0.38128291380885,0.292
"42",0.0696282016575098,0.069,0.895,0.094,0.127896241267604,0.0649866558579864,0.101
"43",0.49648262331262,0.511,0.595,0.58,0.322839271657503,0.430824791954792,0.456
"44",0.335031519408357,0.371,0.828,0.382,0.291838227220221,0.271627117433914,0.302
"45",0.27859738086014,0.285,0.906,0.34,0.436818368809082,0.291573970381061,0.395
"46",0.196968786000545,0.216,0.029,0.209,0.996972749195608,0.996954413822294,0.314
"47",0.612363246976017,0.606,0.06,0.587,0.735370814452318,0.586601964225045,0.636
"48",0.540772145953802,0.534,0.484,0.586,0.448827826561352,0.415540038165252,0.514
"49",0.587196349355179,0.554,0.511,0.541,0.820469591704085,0.811073330688014,0.821
"50",0.429252782244289,0.468,0.948,0.572,0.351545391852284,0.254681619191272,0.279
"51",0.750320791972255,0.757,0.313,0.741,0.882257530632838,0.875017398030299,0.839
"52",0.162298625316782,0.136,0.056,0.159,0.597876986452893,0.31324474349174,0.3
"53",0.42899729001691,0.431,0.496,0.45,0.755837849205555,0.52411715340543,0.667
"54",0.0503686169748195,0.052,0.439,0.073,0.0737847188096221,0.0371750893377054,0.046
"55",0.801179755910289,0.801,0.812,0.791,0.697081065618711,0.629878906448917,0.665
"56",0.41140337153223,0.412,0.495,0.367,0.404792972112316,0.301813925922789,0.351
"57",0.263407741312585,0.246,0.824,0.315,0.469043527802993,0.466939417831299,0.46
"58",0.488147483242649,0.498,0.533,0.443,0.434936485189614,0.418370550196832,0.482
"59",0.347507755495417,0.37,0.874,0.448,0.596116327893983,0.348053690242035,0.499
"60",0.0745943962735842,0.081,0.052,0.102,0.929693520750433,0.914301265946292,0.092
"61",0.388259720447219,0.381,0.223,0.438,0.189157295690794,0.251358623005415,0.23
"62",0.722169288608712,0.767,0.324,0.824,0.616664167899384,0.657388790315832,0.734
"63",0.622581083646539,0.626,0.335,0.6,0.525907837980499,0.637667139771543,0.381
"64",0.839370230156784,0.835,0.851,0.839,0.879551841824989,0.897175129338108,0.964
"65",0.869920556964836,0.889,0.749,0.902,0.861767646458665,0.818586013611619,0.965
"66",0.0111447471779158,0.019,0.574,0.014,0.0854529219113715,0.0183167139354257,0.028
"67",0.0863660809015299,0.086,0.19,0.081,0.0856330176524821,0.092341697671365,0.055
"68",0.109260507823507,0.113,0.058,0.103,0.113989545009103,0.090092368447611,0.16
"69",0.360940252842824,0.366,0.631,0.481,0.382647530667745,0.390634901294142,0.375
"70",0.271690123188865,0.272,0.608,0.197,0.0463087076815831,0.165291600451248,0.081
"71",0.352372202523964,0.359,0.562,0.405,0.298124960777424,0.406466578486026,0.374
"72",0.0463708582381789,0.046,0.355,0.057,0.156508514059135,0.035603108843592,0.058
"73",0.490449537489939,0.509,0.031,0.539,0.702795773205784,0.888359331302205,0.637
"74",0.256291900041755,0.262,0.178,0.241,0.41419437325083,0.289173574627504,0.351
"75",0.956741358924389,0.955,0.379,0.994,0.973104724802917,0.984905830053054,0.749
"76",0.666603493165796,0.645,0.289,0.717,0.62261624224048,0.498053346397876,0.619
"77",0.216035422714248,0.227,0.307,0.215,0.518115940127673,0.380907516295084,0.343
"78",0.480264401971938,0.471,0.298,0.541,0.343816584071084,0.376354523316319,0.387
"79",0.463030907774618,0.463,0.669,0.457,0.443674675603187,0.62105174124768,0.582
"80",0.897401263064441,0.91,0.536,0.909,0.932410128432049,0.9011294377254,0.99
"81",0.388766422318029,0.363,0.292,0.373,0.676675735628453,0.519273009784494,0.598
"82",0.375417132595184,0.365,0.602,0.386,0.51483614352671,0.520843504297451,0.544
"83",0.676004051894463,0.684,0.755,0.575,0.557986524419199,0.635181068689826,0.677
"84",0.0457790570962873,0.049,0.494,0.023,0.00860079136671166,0.0367718238537845,0.015
"85",0.395106928517269,0.403,0.932,0.435,0.351922618590215,0.303297186322605,0.37
"86",0.45746127794038,0.482,0.94,0.5,0.590494238573079,0.558083574822286,0.586
"87",0.314681229850575,0.304,0.969,0.187,0.0849316269472952,0.116892343529114,0.144
"88",0.089183795704598,0.077,0.89,0.095,0.386475753938852,0.113471133986599,0.16
"89",0.39395476930837,0.383,0.058,0.347,0.484741699904039,0.39154589890639,0.469
"90",0.483227509181143,0.487,0.167,0.465,0.207951821240837,0.333703048431135,0.241
"91",0.165936950150803,0.158,0.742,0.228,0.247822371191512,0.150579316286846,0.234
"92",0.820090115176097,0.821,0.569,0.849,0.926155112384859,0.823162971564721,0.963
"93",0.323124918811009,0.324,0.55,0.335,0.134404767658612,0.313514981607916,0.168
"94",0.786888568400395,0.769,0.955,0.817,0.766330936420492,0.73245391266226,0.873
"95",0.127516672420533,0.146,0.847,0.09,0.250807139829604,0.129662215029689,0.16
"96",0.5281079930406,0.537,0.575,0.6,0.8318639847045,0.605866345400682,0.608
"97",0.740283863994758,0.735,0.858,0.698,0.587598661418237,0.686595481953662,0.757
"98",0.355132124798155,0.36,0.971,0.341,0.769841521561567,0.664728051179897,0.552
"99",0.686468065891528,0.685,0.577,0.703,0.927811990153368,0.91567323153625,0.8
"100",0.186096997623698,0.181,0.982,0.198,0.424516829240087,0.193333870977142,0.315
"101",0.781147527373065,0.787,0.307,0.875,0.774640391361798,0.643256099969981,0.849
"102",0.267923411512884,0.251,0.019,0.258,0.211141179201414,0.24837165895279,0.259
"103",0.325428124820262,0.338,0.838,0.344,0.563560279041501,0.475439117857296,0.426
"104",0.156955758101247,0.165,0.305,0.147,0.399675177677972,0.161953171921732,0.234
"105",0.57676685361338,0.567,0.715,0.588,0.84136480158939,0.698832831343147,0.716
"106",0.106638826905572,0.107,0.202,0.098,0.672170775686188,0.789138249208428,0.17
"107",0.395684027150417,0.373,0.267,0.517,0.234898196060806,0.303384017780129,0.372
"108",0.616641470684292,0.612,0.127,0.643,0.806618377675081,0.618930439363315,0.774
"109",0.493743085445476,0.516,0.457,0.476,0.591852636923707,0.717371066748258,0.699
"110",0.8664177746643,0.88,0.764,0.913,0.808919375552984,0.828331630065054,0.942
"111",0.543022382324537,0.557,0.951,0.539,0.822061419998419,0.83382055852766,0.8
"112",0.58689759339364,0.574,0.364,0.429,0.213077793087847,0.481303184287313,0.334
"113",0.910371089789126,0.901,0.867,0.894,0.970056336417112,0.903849177795476,0.98
"114",0.466850158002906,0.488,0.55,0.485,0.375269130697495,0.367997160525093,0.362
"115",0.495154234483787,0.523,0.331,0.439,0.532997012605447,0.440540455845881,0.44
