"","GO","GO-perm","PERMANOVA","BETADISPER","KS.original","WS.original","DHT"
"1",0.522934847077185,0.509,0.352,0.521,0.600702174761627,0.940228414840178,0.56
"2",0.84777431027171,0.858,0.279,0.855,0.651664396140905,0.729442723782664,0.629
"3",0.377343910135157,0.387,0.493,0.285,0.660151498449643,0.42366918969988,0.397
"4",0.162672007538976,0.153,0.55,0.182,0.212345252328032,0.174940539436338,0.197
"5",0.829993481176074,0.846,0.21,0.861,0.632484809290584,0.805188239202479,0.579
"6",0.959006754139685,0.96,0.98,0.97,0.947655370092313,0.960404768081692,0.995
"7",0.460465576287038,0.468,0.893,0.479,0.458598118521932,0.59196462113013,0.522
"8",0.524287336209736,0.54,0.893,0.444,0.245136383218631,0.411901640922935,0.291
"9",0.407231245146482,0.381,0.856,0.44,0.582491500542671,0.704064577755428,0.47
"10",0.788087672062256,0.815,0.647,0.808,0.651707899720643,0.568971765491841,0.856
"11",0.658583651640312,0.658,0.485,0.595,0.91598115265082,0.936952701617762,0.788
"12",0.752666729927981,0.76,0.284,0.799,0.89078484680699,0.811396215644091,0.856
"13",0.0511994479301361,0.049,0.434,0.036,0.0706895965705245,0.0449201321015111,0.07
"14",0.619447378684712,0.624,0.346,0.592,0.443298305377214,0.574872280623968,0.547
"15",0.819510868427958,0.831,0.68,0.824,0.532881590972008,0.520844527850333,0.583
"16",0.0796934883202416,0.06,0.667,0.056,0.0309430532300561,0.0815568774779691,0.017
"17",0.457365653788458,0.449,0.411,0.469,0.570434686200206,0.713503754405198,0.493
"18",0.437500617448229,0.445,0.917,0.376,0.847224263939137,0.615738914997923,0.636
"19",0.633925865517103,0.637,0.718,0.494,0.145608088363159,0.515993526786047,0.218
"20",0.495520511051383,0.493,0.042,0.445,0.999995776624705,0.999995776637627,0.386
"21",0.368830057897357,0.358,0.554,0.44,0.375214945064509,0.2677280361866,0.281
"22",0.539262154825424,0.526,0.431,0.599,0.341354941320356,0.393970933991762,0.422
"23",0.564668855648972,0.58,0.557,0.567,0.339989466915923,0.348086517309361,0.358
"24",0.00819061285291323,0.006,0.87,0.01,0.0651917923786953,0.0132436060266232,0.027
"25",0.230936109854786,0.242,0.727,0.241,0.0754416225667813,0.143436795770959,0.083
"26",0.256655901950376,0.262,0.797,0.221,0.0428670682471906,0.108856207086518,0.026
"27",0.775666313434609,0.762,0.282,0.814,0.552033130969268,0.563565096994483,0.654
"28",0.018911057663996,0.025,0.915,0.037,0.0663157128107904,0.0196397116951847,0.054
"29",0.190581028682566,0.193,0.758,0.217,0.660593951421,0.315582003211011,0.305
"30",0.970350557516087,0.981,0.323,0.962,0.319912075796831,0.656974115760356,0.537
"31",0.651383632220132,0.675,0.35,0.68,0.426554187923609,0.657876027931467,0.463
"32",0.117083420996757,0.111,0.827,0.155,0.291772264037895,0.107941438673073,0.101
"33",0.614399399625502,0.641,0.884,0.579,0.482264027874644,0.552340902007032,0.654
"34",0.986961647860485,0.977,0.58,0.992,0.82128432409877,0.763814793105645,0.975
"35",0.945664946881414,0.949,0.411,0.931,0.811131797835433,0.860373936194711,0.95
"36",0.497411863064813,0.524,0.102,0.509,0.285600193634508,0.376867801826913,0.4
"37",0.619746976072132,0.636,0.833,0.648,0.71631010390263,0.552498791368839,0.613
"38",0.432847346655084,0.424,0.119,0.46,0.787804002462506,0.736146590280452,0.729
"39",0.119598390576608,0.136,0.748,0.126,0.770678723653356,0.202178310710196,0.173
"40",0.119803265202835,0.114,0.487,0.087,0.0356050104943894,0.0672040016231865,0.064
"41",0.30683069588598,0.308,0.248,0.344,0.416273121721146,0.487880028441005,0.404
"42",0.433482043511758,0.455,0.203,0.425,0.389395683220024,0.419494168740866,0.438
"43",0.26149749903646,0.267,0.485,0.275,0.350840735414359,0.508334214153514,0.316
"44",0.412537154291847,0.419,0.108,0.447,0.920730205985817,0.575719651783741,0.505
"45",0.58161710558973,0.593,0.631,0.545,0.621533259362264,0.705813941797608,0.567
"46",0.207638323629213,0.209,0.002,0.319,0.683995998150598,0.766708046343447,0.412
"47",0.26451081320254,0.279,0.24,0.228,0.142442277138479,0.330430252981277,0.14
"48",0.576373141669103,0.584,0.431,0.508,0.450041259775221,0.484923516543108,0.601
"49",0.900988916761726,0.904,0.427,0.886,0.800884637380066,0.796905835668919,0.903
"50",0.749113876177376,0.773,0.533,0.815,0.336539475006691,0.432790911926894,0.519
"51",0.0628163792428587,0.082,0.044,0.06,0.06471240736785,0.0499428680620629,0.022
"52",0.491652652726663,0.504,0.674,0.482,0.319244308185991,0.462972306410642,0.517
"53",0.459093326583089,0.46,0.528,0.436,0.451089171908384,0.441517702068132,0.553
"54",0.336653596289757,0.323,0.73,0.341,0.0789747740502692,0.225433617016089,0.155
"55",0.894176838156096,0.898,0.492,0.925,0.554780440839484,0.712954879294781,0.619
"56",0.615806555368464,0.639,0.476,0.655,0.773707870180495,0.989860597390205,0.604
"57",0.276079439866642,0.281,0.002,0.282,0.377542722141438,0.206669483112932,0.367
"58",0.644619672427231,0.663,0.8,0.625,0.609601709738427,0.52945240034081,0.41
"59",0.0899698580131858,0.095,0.821,0.098,0.142812877833446,0.0948240454308401,0.169
"60",0.259511394737891,0.251,0.979,0.285,0.436766608379664,0.385205500929678,0.439
"61",0.0837862077461218,0.076,0.87,0.082,0.0347504808347452,0.132100724598579,0.041
"62",0.627239329779692,0.629,0.326,0.72,0.746176841707405,0.563330628909693,0.637
"63",0.217384323956838,0.234,0.434,0.237,0.40968631442664,0.827847507330668,0.36
"64",0.635436328027781,0.618,0.554,0.636,0.926204443950374,0.900165480920021,0.369
"65",0.0234831992113016,0.024,0.297,0.032,0.00721971949435685,0.00899267587966157,0.006
"66",0.681187158297956,0.699,0.165,0.749,0.472048929371594,0.591224583606655,0.728
"67",0.983291725983606,0.986,0.497,0.984,0.86959415906515,0.846375566017439,0.996
"68",0.126458907406781,0.126,0.271,0.118,0.126893304773773,0.1783231821842,0.14
"69",0.168640654789932,0.174,0.412,0.17,0.263774574295897,0.209767414261628,0.201
"70",0.763182162729448,0.75,0.259,0.783,0.653594859151237,0.603706789409921,0.698
"71",0.0626816240926237,0.065,0.124,0.114,0.0399114939752764,0.0492529392891246,0.041
"72",0.829595903692506,0.824,0.202,0.829,0.825145405960732,0.861562679475047,0.949
"73",0.306293597067751,0.308,0.473,0.304,0.663074870385949,0.533894964920232,0.521
"74",0.567432947781765,0.562,0.398,0.523,0.419786829176152,0.425960636434798,0.443
"75",0.895682990552714,0.884,0.224,0.916,0.468126614827802,0.54231592710542,0.643
"76",0.650491475582859,0.68,0.468,0.7,0.732406059315136,0.622169075730947,0.671
"77",0.126503253719625,0.121,0.241,0.179,0.128600811081857,0.106381919451755,0.095
"78",0.36250507446209,0.35,0.253,0.423,0.172885788171899,0.344536819330992,0.232
"79",0.583335133931177,0.566,0.7,0.563,0.583277135143305,0.495130848420062,0.631
"80",0.3148496254659,0.319,0.87,0.373,0.481003077674135,0.363662387772214,0.528
"81",0.0415183377538828,0.04,0.284,0.066,0.0586309813528392,0.0312208498812272,0.057
"82",0.769360746768704,0.772,0.926,0.821,0.790355345381088,0.7348154300663,0.861
"83",0.60441894274593,0.571,0.174,0.603,0.484994464556069,0.876634615074994,0.476
"84",0.175319054760768,0.176,0.406,0.174,0.149076028128782,0.118649286918247,0.203
"85",0.841256550066747,0.862,0.372,0.843,0.788646931579094,0.755624921590205,0.913
"86",0.776183963523494,0.766,0.543,0.818,0.896927956801293,0.999995776761781,0.89
"87",0.136744236357627,0.14,0.92,0.154,0.442412246918375,0.156373157536913,0.258
"88",0.733732717906111,0.733,0.853,0.722,0.724630989121479,0.700576991458112,0.748
"89",0.220763703228723,0.238,0.961,0.154,0.0588278390672674,0.135354889369132,0.085
"90",0.861853104763024,0.868,0.968,0.877,0.911164534697215,0.856019794976881,0.95
"91",0.155601674699177,0.162,0.448,0.168,0.188002533617905,0.0822328050361383,0.196
"92",0.246322687828751,0.26,0.782,0.171,0.73739055985244,0.338990693950886,0.358
"93",0.436363382075568,0.418,0.345,0.404,0.851739771290393,0.720222397398807,0.557
"94",0.525296964307937,0.562,0.505,0.53,0.820819192987962,0.79097660525911,0.85
"95",0.914958174150904,0.929,0.093,0.895,0.728783980678298,0.798806344370196,0.946
"96",0.845989292882603,0.836,0.93,0.923,0.707883819789328,0.75897704245318,0.799
"97",0.466325552852957,0.476,0.773,0.567,0.455572194119458,0.363094970566634,0.587
"98",0.394549349629839,0.402,0.213,0.36,0.981018668312257,0.926687061392661,0.576
"99",0.804542049563555,0.813,0.881,0.804,0.94417261859721,0.745041013481475,0.855
"100",0.539547258042523,0.492,0.285,0.538,0.576860179963225,0.809688219411143,0.653
"101",0.36590908621234,0.364,0.13,0.37,0.803312505002671,0.98999534398781,0.641
"102",0.0925161671841737,0.078,0.955,0.09,0.0282894616453888,0.141266407708369,0.014
"103",0.0173250755859597,0.018,0.016,0.02,0.0399525754866122,0.0345516741201639,0.044
"104",0.0133826281392986,0.015,0.154,0.004,0.0222878532712465,0.0250432001908736,0.037
"105",0.127017105992574,0.125,0.971,0.103,0.075207369845314,0.0652935715435008,0.097
"106",0.862072100102186,0.88,0.486,0.881,0.834477648950092,0.950615290458705,0.925
"107",0.606086801993803,0.597,0.584,0.604,0.687099619143463,0.498359588165178,0.698
"108",0.655057714035765,0.669,0.314,0.745,0.990577767863411,0.966278659759362,0.739
"109",0.626029427063363,0.633,0.506,0.668,0.802234088661493,0.69265727573234,0.814
"110",0.446160280011765,0.454,0.675,0.505,0.393990749763537,0.374854882605033,0.417
"111",0.716234933059032,0.772,0.537,0.828,0.797608850687121,0.704608253525526,0.828
"112",0.372702297333007,0.366,0.801,0.338,0.244907080480594,0.379378664111372,0.321
"113",0.915871446557472,0.902,0.962,0.951,0.891962705382924,0.827620180255171,0.946
"114",0.573065905800472,0.594,0.038,0.494,0.779385762421217,0.81722232358666,0.388
"115",0.221879073086556,0.236,0.395,0.256,0.0930905321982006,0.235594542741155,0.162
"116",0.626021407736101,0.629,0.953,0.602,0.822077003254597,0.856791084094458,0.753
"117",0.979042045481273,0.985,0.109,0.988,0.761174480283868,0.76062234724069,0.907
"118",0.769522789253558,0.775,0.942,0.771,0.746133002547859,0.520216848144193,0.575
"119",0.910902410921711,0.906,0.387,0.857,0.857317218696895,0.863276217364099,0.93
"120",0.463789988851369,0.483,0.812,0.469,0.560843132355856,0.403173136189433,0.605
"121",0.640489112711406,0.623,0.319,0.664,0.966090371687348,0.910261246166353,0.839
"122",0.437862648380835,0.46,0.895,0.455,0.484880222309391,0.87365334287066,0.507
"123",0.178607934634601,0.177,0.18,0.206,0.183610952376577,0.152683917096618,0.221
"124",0.159019240073168,0.129,0.332,0.164,0.210573194894018,0.183809502598076,0.235
"125",0.465832169816044,0.463,0.069,0.58,0.703263851481202,0.826990565960657,0.611
"126",0.594177652590289,0.625,0.811,0.575,0.548498597262134,0.536448353277586,0.691
"127",0.0331314222123559,0.034,0.949,0.025,0.100572116783079,0.0257259709465716,0.062
"128",0.961450820318542,0.964,0.379,0.948,0.789741371559367,0.833046785662547,0.933
"129",0.805041284155862,0.818,0.562,0.785,0.696972643180162,0.669257238395179,0.512
"130",0.00135308839337189,0.002,0.021,0.002,0.0145511100702098,0.999995774201673,0.008
"131",0.108552580315591,0.107,0.759,0.146,0.131941573054619,0.0768391820340755,0.084
"132",0.818729016841824,0.83,0.18,0.837,0.964245217556941,0.974587964941427,0.899
"133",0.709455667938796,0.728,0.362,0.696,0.539207090403398,0.774107453870185,0.789
"134",0.254353582013218,0.253,0.47,0.224,0.19224488578959,0.389720939819664,0.342
"135",0.640237983972068,0.639,0.073,0.747,0.867011471394161,0.858041785535631,0.809
"136",0.786750829680908,0.804,0.496,0.745,0.875424122913065,0.842307443751897,0.969
"137",0.450971203863451,0.463,0.643,0.405,0.325875624278584,0.431492225295794,0.46
"138",0.69698093833537,0.68,0.734,0.784,0.850211861126348,0.68621596834514,0.773
"139",0.77711575806011,0.786,0.479,0.74,0.829615731397409,0.933207815696101,0.88
"140",0.518618478179088,0.547,0.16,0.599,0.945910383731889,0.896940645859239,0.702
"141",0.733482049083815,0.758,0.291,0.76,0.896094615006068,0.990320682463234,0.985
"142",0.663457373503977,0.695,0.434,0.637,0.408002814223652,0.593104849767984,0.544
"143",0.689139513194549,0.696,0.36,0.714,0.232338755441579,0.236797855683656,0.17
"144",0.366970022013887,0.359,0.346,0.329,0.229319803877317,0.356251105889591,0.268
"145",0.142317565604292,0.161,0.477,0.138,0.474464955990133,0.266892647248923,0.168
"146",0.998605801771145,0.997,0.459,0.998,0.902358970454598,0.920007049794779,0.922
"147",0.943844787888997,0.948,0.393,0.922,0.818175457323004,0.752214113446988,0.923
"148",0.62008214695656,0.64,0.685,0.714,0.505232144296999,0.440273721306952,0.582
"149",0.462998797167147,0.466,0.974,0.534,0.591909612702227,0.522725408143183,0.631
"150",0.757340212418351,0.79,0.53,0.804,0.950130628327907,0.807740692452461,0.786
"151",0.705399476930434,0.711,0.986,0.64,0.790775259447473,0.676480192099098,0.891
"152",0.737712578724538,0.747,0.862,0.72,0.699812689448723,0.711777294482634,0.702
"153",0.277406932433362,0.299,0.962,0.256,0.259028409678407,0.233260091102458,0.277
"154",0.528813268218428,0.541,0.264,0.553,0.774376699393923,0.650531405700234,0.844
"155",0.888882209095483,0.883,0.822,0.889,0.623453357212688,0.791155053404459,0.832
"156",0.182780281371261,0.163,0.414,0.139,0.183701224165719,0.159774098719353,0.247
"157",0.247573005188456,0.258,0.295,0.223,0.713072570255007,0.227163291446505,0.448
"158",0.116396103943708,0.109,0.866,0.155,0.0287578279243206,0.116309700080619,0.082
"159",0.588243072493154,0.575,0.663,0.609,0.612892693956548,0.566103485494521,0.74
"160",0.0398301898596118,0.035,0.519,0.062,0.999995776629249,0.999995776317153,0.102
"161",0.109727314235736,0.1,0.35,0.124,0.146277349765692,0.119327213998973,0.204
