"","GO","GO-perm","PERMANOVA","BETADISPER","KS.original","WS.original","DHT"
"194",0.0783338591951352,0.071,0.188,0.083,0.079,0.086,0.09
"195",0.338330814332463,0.346,0.017,0.31,0.343,0.363,0.376
"196",0.00320208884976714,0.004,0.033,0.005,0.007,0.005,0.005
"197",0.990316835304008,0.99,0.351,0.984,0.992,0.992,0.995
"198",0.0811426037625681,0.098,0.421,0.063,0.047,0.083,0.056
"199",0.262694503272086,0.248,0.307,0.226,0.207,0.255,0.229
"200",0.193320478077336,0.172,0.363,0.224,0.424,0.201,0.234
"201",0.632118036706201,0.639,0.082,0.658,0.542,0.61,0.579
"202",0.921194260048696,0.912,0.746,0.971,0.755,0.68,0.718
"203",0.81275322621878,0.809,0.834,0.763,0.407,0.388,0.425
"204",0.498662968306756,0.487,0.963,0.477,0.664,0.565,0.605
"205",0.974274227104071,0.979,0.499,0.991,0.998,0.98,0.988
"206",0.986386823483039,0.993,0.393,0.988,0.989,0.997,0.992
"207",0.80220322657293,0.801,0.474,0.807,0.864,0.9,0.882
"208",0.885616727355167,0.883,0.551,0.885,0.993,0.991,0.992
"209",0.0151751751283429,0.019,0.319,0.026,0.02,0.017,0.019
"210",0.0783629226977426,0.076,0.316,0.066,0.12,0.076,0.09
"211",0.298049956380362,0.3,0.005,0.278,0.266,0.286,0.293
"212",0.352137515820391,0.326,0.185,0.382,0.388,0.339,0.368
"213",0.987633449008915,0.986,0.581,0.988,0.976,0.974,0.982
"214",0.366179011506759,0.392,0.789,0.354,0.343,0.385,0.378
"215",0.888197534600611,0.895,0.016,0.966,0.432,0.305,0.336
"216",0.990336245214027,0.988,0.506,0.958,0.774,0.665,0.712
"217",0.130425584672528,0.127,0.484,0.123,0.105,0.129,0.123
"218",0.443507144543887,0.445,0.377,0.424,0.701,0.509,0.553
"219",0.266583693206977,0.274,0.525,0.274,0.278,0.287,0.316
"220",0.973696214290397,0.972,0.024,0.987,0.934,0.874,0.905
"221",0.00807174588599424,0.012,0.729,0.006,0.019,0.014,0.016
"222",0.525466020781712,0.483,0.148,0.477,0.66,0.637,0.682
"223",0.153385144686064,0.164,0.517,0.166,0.135,0.153,0.158
"224",0.0917510051384859,0.095,0.355,0.075,0.116,0.104,0.119
"225",0.0491221481716326,0.054,0.391,0.054,0.03,0.046,0.035
"226",0.656338259321635,0.665,0.848,0.702,0.543,0.452,0.491
"227",0.028615056699745,0.028,0.497,0.026,0.029,0.029,0.03
"228",0.252560329253053,0.258,0.056,0.271,0.521,0.264,0.294
"229",0.800270899656635,0.801,0.963,0.821,0.748,0.832,0.787
"230",0.398791955360665,0.394,0.821,0.392,0.44,0.439,0.475
"231",0.120419749424509,0.124,0.81,0.102,0.06,0.124,0.07
"232",0.774868784476188,0.793,0.487,0.8,0.753,0.741,0.777
"233",0.899738762740554,0.915,0.082,0.879,0.854,0.786,0.818
"234",0.662762293185432,0.661,0.097,0.683,0.691,0.791,0.725
"235",0.157219165002204,0.151,0.177,0.144,0.201,0.173,0.193
"236",0.229920456696317,0.222,0.482,0.229,0.263,0.234,0.264
"237",0.807312592588635,0.811,0.325,0.845,0.558,0.491,0.528
"238",0.261062776728406,0.258,0.58,0.256,0.288,0.291,0.314
"239",0.689425543551945,0.691,0.981,0.678,0.603,0.757,0.64
"240",0.944006459836025,0.941,0.161,0.921,0.979,0.959,0.966
