"","GO","GO-perm","PERMANOVA","BETADISPER","KS.original","WS.original","DHT"
"152",0.842957467715142,0.855,0.378,0.78,0.796360554145581,0.695825283569241,0.795
"153",0.892538167046678,0.909,0.115,0.761,0.15589021511701,0.444752235798082,0.199
"154",0.749916441469833,0.76,0.395,0.669,0.846699801268339,0.941479610207857,0.681
"155",0.501397278552062,0.504,0.917,0.466,0.458539821568047,0.562125391527441,0.533
"156",0.96056647612539,0.952,0.547,0.973,0.888087631163153,0.940885026216663,0.984
"157",0.52797154247879,0.524,0.517,0.563,0.736231056230239,0.578512283977782,0.737
"158",0.732087652455742,0.741,0.449,0.74,0.52394338883537,0.373640075386763,0.482
"159",0.341748710608441,0.345,0.042,0.378,0.809126740604968,0.600224979518446,0.507
"160",0.826796147286891,0.826,0.697,0.863,0.973187735454308,0.952440326843152,0.959
"161",0.781946589295483,0.796,0.262,0.705,0.613256870015788,0.539709166631339,0.732
"162",0.947082403494,0.951,0.308,0.951,0.85839583746961,0.870454681033092,0.981
"163",0.380473038510861,0.384,0.493,0.448,0.470754561026285,0.313034579663317,0.458
"164",0.276413205922986,0.265,0.215,0.16,0.0433737781996479,0.201899322787209,0.063
"165",0.245218489319761,0.251,0.369,0.27,0.668198205948115,0.210878865819783,0.387
"166",0.934771562440453,0.911,0.334,0.962,0.874331413834196,0.880132319297784,0.945
"167",0.18417302413274,0.18,0.909,0.176,0.126925804174518,0.192816669365965,0.198
"168",0.178770207078706,0.183,0.174,0.196,0.150212947269919,0.121348674845058,0.221
"169",0.58192212870922,0.625,0.471,0.558,0.719014439806027,0.8331139215514,0.745
"170",0.931079110314277,0.934,0.396,0.898,0.801734227787182,0.751502364623806,0.812
"171",0.339971877057057,0.331,0.324,0.506,0.330097136018236,0.160305901651855,0.27
"172",0.125502412979253,0.117,0.027,0.131,0.23868975575442,0.1200122478807,0.225
"173",0.113820849541299,0.122,0.629,0.116,0.172768546004245,0.0843118415316773,0.148
"174",0.32136162502468,0.345,0.843,0.345,0.0993015757360851,0.270169209806612,0.165
"175",0.52399639830018,0.539,0.514,0.648,0.566690265460015,0.928789075114922,0.481
"176",0.254332379142438,0.251,0.984,0.296,0.902720798726639,0.867490809349318,0.356
"177",0.735701725713117,0.738,0.074,0.774,0.862254802099829,0.912414415478304,0.444
"178",0.315110007359212,0.335,0.599,0.284,0.713381368473176,0.244760073536764,0.319
"179",0.536723081938301,0.546,0.637,0.51,0.78325515052731,0.714043593538247,0.46
"180",0.58354200332831,0.569,0.741,0.593,0.892958897539656,0.754089364429658,0.728
"181",0.0692347649001862,0.065,0.037,0.042,0.322965150191438,0.143307518477846,0.058
"182",0.350370774220584,0.351,0.438,0.342,0.326311137479565,0.50881969386085,0.38
"183",0.961356211649538,0.981,0.404,0.948,0.824112256364684,0.747515842400745,0.966
"184",0.478114305088803,0.494,0.177,0.438,0.792012225259893,0.681189576951496,0.654
"185",0.863739941763869,0.864,0.463,0.821,0.798145274198868,0.871314481168938,0.842
"186",0.0539064346845121,0.057,0.248,0.034,0.93897995639231,0.977314984648082,0.066
"187",0.684332921955623,0.704,0.998,0.626,0.629635578590956,0.449623662736301,0.581
"188",0.513215416723413,0.525,0.592,0.526,0.622983073258511,0.432987040050603,0.673
"189",0.991155066265955,0.991,0.153,0.968,0.976796079674475,0.939344254166192,0.996
"190",0.65573502130641,0.67,0.645,0.676,0.842925278994898,0.749581765759358,0.79
"191",0.74302082714545,0.77,0.503,0.78,0.665336953585135,0.482917974202839,0.506
"192",0.0794222683885736,0.093,0.918,0.105,0.121518350762376,0.0323446591145559,0.076
"193",0.624231119904384,0.651,0.513,0.554,0.308905421734647,0.364632277508708,0.341
"194",0.283013104728571,0.272,0.967,0.36,0.911514678070553,0.796913640007046,0.536
