"","GO","GO-perm","PERMANOVA","BETADISPER","KS.original","WS.original","DHT"
"1",0.643482094078901,0.665,0.634,0.499,0.651986392202512,0.858322517334041,0.32
"2",0.631309010888923,0.633,0.848,0.644,0.152738000545356,0.418406608631492,0.229
"3",0.681026179720061,0.666,0.844,0.716,0.630840142591224,0.58805316906865,0.78
"4",0.0783868192118893,0.089,0.09,0.109,0.456116772295527,0.0889590438753385,0.173
"5",0.539194968139744,0.511,0.851,0.606,0.278357561932539,0.296452943362461,0.29
"6",0.0563561365992401,0.062,0.952,0.057,0.123083199820343,0.0603333853040616,0.158
"7",0.20902781264961,0.217,0.902,0.219,0.319270123027312,0.478149327491455,0.343
"8",0.873522613453927,0.889,0.563,0.88,0.758751534443093,0.899983226046614,0.881
"9",0.379728792837809,0.372,0.826,0.345,0.517528404905822,0.401169780279344,0.535
"10",0.317053552845194,0.349,0.34,0.351,0.297556012491349,0.295005346494002,0.312
"11",0.373787638657914,0.364,0.189,0.273,0.716190863646196,0.943827628586425,0.544
"12",0.503126824162209,0.497,0.426,0.484,0.343719919504933,0.419865435920418,0.438
"13",0.877782331179805,0.869,0.441,0.909,0.734435091559031,0.662781451827058,0.717
"14",0.962062869435612,0.958,0.738,0.962,0.884767754315761,0.801683273473259,0.952
"15",0.545552297760894,0.552,0.442,0.601,0.530588000677211,0.451783087778284,0.547
"16",0.0561440957502555,0.049,0.99,0.063,0.134980540024098,0.571138220044124,0.113
"17",0.365892197261005,0.364,0.294,0.341,0.755554671117016,0.781747712634489,0.6
"18",0.787944437139593,0.788,0.754,0.768,0.434769346912107,0.367909085587601,0.392
"19",0.882051337556757,0.889,0.769,0.869,0.705813139063888,0.614039376691873,0.725
"20",0.58299243849202,0.554,0.721,0.644,0.243919205466322,0.410995780596764,0.328
"21",0.210952166469196,0.211,0.218,0.121,0.806040961729175,0.861576518883782,0.27
"22",0.859863057320035,0.852,0.369,0.896,0.97165814807841,0.967494176132475,0.853
"23",0.208505689141979,0.211,0.076,0.252,0.482559491522679,0.275753455107796,0.405
"24",0.203602161745868,0.191,0.857,0.236,0.299187403661408,0.251341685827403,0.381
"25",0.264323822593363,0.254,0.978,0.213,0.706334687029781,0.723122839778357,0.642
